Cl1984,CostzPr_6_84_1,CostzPr_6_84_2,MSAVI_22_06_84,NDVI_22_06_84,SAVI_22_06_84,CostzPr_6_84_3,CostzPr_6_84_4,CostzPr_6_84_5,CostzPr_6_84_6,entropy_22_6_84_b4,entropy_22_6_84_b5,entropy_22_6_84_b7,homogeneity_22_6_84_b4,homogeneity_22_6_84_b5,homogeneity_22_6_84_b7,mean_22_6_84_b4,mean_22_6_84_b5,mean_22_6_84_b7,variance_22_6_84_b4,variance_22_6_84_b5,variance_22_6_84_b7
Agr,47,22,-0.520154715,0.132075474,0.196261689,23,30,73,35,0.17441605,1.262836695,1.060856938,0.972222209,0.861111104,0.861111104,0.219618052,0.297743052,0.146701396,45.97357941,85.95401001,20.65231514
Agr,48,21,-0.504166365,0.137254909,0.203883499,22,29,71,32,0.516285479,1.291905999,1.24395895,0.944444418,0.833333313,0.861111104,0.222222224,0.295138896,0.143229172,47.55555725,83.95671082,19.71553802
Agr,47,22,-0.520154715,0.132075474,0.196261689,23,30,73,35,0.17441605,1.262836695,1.060856938,0.972222209,0.861111104,0.861111104,0.219618052,0.297743052,0.146701396,45.97357941,85.95401001,20.65231514
Agr,49,22,-0.520154715,0.132075474,0.196261689,23,30,73,34,0,1.214889646,0.598758817,1,0.888888896,0.916666687,0.21875,0.298611104,0.151909724,45.98535156,85.93793488,22.53774452
Agr,49,22,-0.584562063,0.111111112,0.165137619,24,30,77,37,0,0.843228579,0,1,0.916666687,1,0.21875,0.306423604,0.15625,45.98535156,89.8793869,23.46191406
Agr,49,22,-0.584562063,0.111111112,0.165137619,24,30,77,37,0,0.843228579,0,1,0.916666687,1,0.21875,0.306423604,0.15625,45.98535156,89.8793869,23.46191406
Agr,49,22,-0.584562063,0.111111112,0.165137619,24,30,72,34,0,1.24395895,0.17441605,1,0.861111104,0.972222209,0.21875,0.299479157,0.155381948,45.98535156,85.92186737,23.47032547
Agr,50,21,-0.520154715,0.132075474,0.196261689,23,30,72,35,0.17441605,1.211044073,0,0.972222209,0.833333313,1,0.219618052,0.302083343,0.15625,45.97357941,87.91764832,23.46191406
Agr,50,21,-0.584562063,0.111111112,0.165137619,24,30,73,35,0,1.291905999,0.766212225,1,0.694444418,0.861111104,0.21875,0.299479157,0.151909724,45.98535156,87.96642303,22.53773689
Agr,55,24,-0.295220315,0.212121218,0.315789461,26,40,91,45,1.706057072,1.860089779,1.306938052,0.683333337,0.483333319,0.716666639,0.318576396,0.328993052,0.167534724,99.36617279,108.1630478,28.75941658
Agr,55,24,-0.295220315,0.212121218,0.315789461,26,40,91,45,1.706057072,1.860089779,1.306938052,0.683333337,0.483333319,0.716666639,0.318576396,0.328993052,0.167534724,99.36617279,108.1630478,28.75941658
Agr,55,24,-0.160622984,0.264705896,0.394160599,25,43,87,41,1.060856938,1.596125841,1.156750917,0.74444443,0.555555582,0.733333349,0.321180552,0.335069448,0.170138896,95.94152069,113.4821701,29.47192383
Agr,55,24,-0.160622984,0.264705896,0.394160599,25,43,87,41,1.060856938,1.596125841,1.156750917,0.74444443,0.555555582,0.733333349,0.321180552,0.335069448,0.170138896,95.94152069,113.4821701,29.47192383
Agr,55,24,-0.160622984,0.264705896,0.394160599,25,43,87,41,1.060856938,1.596125841,1.156750917,0.74444443,0.555555582,0.733333349,0.321180552,0.335069448,0.170138896,95.94152069,113.4821701,29.47192383
Agr,56,24,-0.234646365,0.235294119,0.350364953,26,42,95,44,0.925701916,1.152905345,0.598758817,0.861111104,0.73888886,0.888888896,0.318576396,0.360243052,0.182291672,98.25504303,128.2797241,32.66402817
Agr,56,24,-0.234646365,0.235294119,0.350364953,26,42,95,44,0.925701916,1.152905345,0.598758817,0.861111104,0.73888886,0.888888896,0.318576396,0.360243052,0.182291672,98.25504303,128.2797241,32.66402817
Agr,55,26,-0.313502431,0.205479458,0.306122452,29,44,95,45,1.445938706,0.689195871,0.26485309,0.74444443,0.827777803,0.944444418,0.322916657,0.368923604,0.185763896,102.6922379,135.2819519,33.80534363
Agr,53,25,-0.281421214,0.217391297,0.323741019,27,42,93,44,1.493885756,1.185820341,0.795281589,0.75,0.633333325,0.805555582,0.318576396,0.352430552,0.177951396,98.47727966,123.7243195,31.53093147
Agr,55,24,-0.160622984,0.264705896,0.394160599,25,43,87,41,1.060856938,1.596125841,1.156750917,0.74444443,0.555555582,0.733333349,0.321180552,0.335069448,0.170138896,95.94152069,113.4821701,29.47192383
Agr,55,24,-0.160622984,0.264705896,0.394160599,25,43,87,41,1.060856938,1.596125841,1.156750917,0.74444443,0.555555582,0.733333349,0.321180552,0.335069448,0.170138896,95.94152069,113.4821701,29.47192383
Agr,51,22,-0.072226308,0.301587313,0.448818892,22,41,67,33,1.581093788,2.04319191,1.599971414,0.627777755,0.449999988,0.633333325,0.332465291,0.297743052,0.149305552,107.4624481,87.68723297,22.70685387
Agr,51,22,-0.072226308,0.301587313,0.448818892,22,41,67,33,1.581093788,2.04319191,1.599971414,0.627777755,0.449999988,0.633333325,0.332465291,0.297743052,0.149305552,107.4624481,87.68723297,22.70685387
Agr,48,20,0.189853102,0.424242437,0.631578922,19,47,48,23,1.889159203,2.120208263,1.889159203,0.49444443,0.438888878,0.588888884,0.342881948,0.268229157,0.130208328,116.7201996,68.15710449,16.08644676
Agr,49,21,0,0.333333343,0.496062994,21,42,61,29,1.966175556,1.966175556,1.52295506,0.616666675,0.344444454,0.577777803,0.327256948,0.265625,0.133680552,103.4933777,67.9773941,17.77809334
Agr,49,21,0,0.333333343,0.496062994,21,42,61,29,1.966175556,1.966175556,1.52295506,0.616666675,0.344444454,0.577777803,0.327256948,0.265625,0.133680552,103.4933777,67.9773941,17.77809334
Agr,49,21,0,0.333333343,0.496062994,21,42,61,29,1.966175556,1.966175556,1.52295506,0.616666675,0.344444454,0.577777803,0.327256948,0.265625,0.133680552,103.4933777,67.9773941,17.77809334
Agr,56,25,-0.359885335,0.188405797,0.280575544,28,41,95,45,1.416869402,1.581093788,0.973648906,0.677777767,0.550000012,0.777777791,0.314236104,0.355034709,0.175347224,96.52207947,126.3654633,30.37685966
Agr,56,25,-0.359885335,0.188405797,0.280575544,28,41,95,45,1.416869402,1.581093788,0.973648906,0.677777767,0.550000012,0.777777791,0.314236104,0.355034709,0.175347224,96.52207947,126.3654633,30.37685966
Agr,56,25,-0.359885335,0.188405797,0.280575544,28,41,95,45,1.416869402,1.581093788,0.973648906,0.677777767,0.550000012,0.777777791,0.314236104,0.355034709,0.175347224,96.52207947,126.3654633,30.37685966
Agr,56,25,-0.359885335,0.188405797,0.280575544,28,41,95,45,1.416869402,1.581093788,0.973648906,0.677777767,0.550000012,0.777777791,0.314236104,0.355034709,0.175347224,96.52207947,126.3654633,30.37685966
Agr,51,22,-0.327299654,0.200000003,0.297520667,24,36,79,40,1.706057072,1.812142849,1.416869402,0.588888884,0.349999994,0.622222245,0.300347209,0.315104157,0.15625,82.48374176,100.5466843,25.09400558
Agr,51,22,-0.327299654,0.200000003,0.297520667,24,36,79,40,1.706057072,1.812142849,1.416869402,0.588888884,0.349999994,0.622222245,0.300347209,0.315104157,0.15625,82.48374176,100.5466843,25.09400558
Agr,49,21,0,0.333333343,0.496062994,21,42,61,29,1.966175556,1.966175556,1.52295506,0.616666675,0.344444454,0.577777803,0.327256948,0.265625,0.133680552,103.4933777,67.9773941,17.77809334
Agr,47,19,0.198234037,0.428571433,0.637795269,18,45,49,21,1.860089779,2.04319191,1.52295506,0.583333313,0.433333337,0.616666675,0.344618052,0.232638896,0.113715276,117.1273117,48.30110931,11.56292915
Agr,47,19,0.198234037,0.428571433,0.637795269,18,45,49,21,1.860089779,2.04319191,1.52295506,0.583333313,0.433333337,0.616666675,0.344618052,0.232638896,0.113715276,117.1273117,48.30110931,11.56292915
Agr,46,19,0.189853102,0.424242437,0.631578922,19,47,48,21,2.120208263,1.889159203,1.397991657,0.483333319,0.48888889,0.688888907,0.330729157,0.229166672,0.111111112,107.2386475,46.95540237,11.58029556
Agr,46,19,0.189853102,0.424242437,0.631578922,19,47,48,21,2.120208263,1.889159203,1.397991657,0.483333319,0.48888889,0.688888907,0.330729157,0.229166672,0.111111112,107.2386475,46.95540237,11.58029556
Agr,49,21,-0.079914846,0.298245609,0.443478256,20,37,60,30,2.04319191,1.889159203,1.52295506,0.527777791,0.372222215,0.605555534,0.306423604,0.264756948,0.131076396,89.39202118,67.99144745,16.60627747
Agr,49,21,-0.079914846,0.298245609,0.443478256,20,37,60,30,2.04319191,1.889159203,1.52295506,0.527777791,0.372222215,0.605555534,0.306423604,0.264756948,0.131076396,89.39202118,67.99144745,16.60627747
Agr,49,21,-0.079914846,0.298245609,0.443478256,20,37,60,30,2.04319191,1.889159203,1.52295506,0.527777791,0.372222215,0.605555534,0.306423604,0.264756948,0.131076396,89.39202118,67.99144745,16.60627747
Agr,49,21,-0.079914846,0.298245609,0.443478256,20,37,60,30,2.04319191,1.889159203,1.52295506,0.527777791,0.372222215,0.605555534,0.306423604,0.264756948,0.131076396,89.39202118,67.99144745,16.60627747
Agr,51,22,-0.327299654,0.200000003,0.297520667,24,36,79,40,1.706057072,1.812142849,1.416869402,0.588888884,0.349999994,0.622222245,0.300347209,0.315104157,0.15625,82.48374176,100.5466843,25.09400558
Agr,56,27,-0.358109623,0.189189196,0.281879187,30,44,99,47,0.839382946,1.387799978,1.152905345,0.861111104,0.666666687,0.861111104,0.3359375,0.387152791,0.193576396,109.2048874,145.6251984,36.51741028
Agr,53,24,-0.344216228,0.194029853,0.288888901,27,40,90,44,1.860089779,1.570902109,1.658110142,0.561111093,0.483333319,0.716666639,0.301215291,0.3515625,0.176215276,87.22319031,124.1882324,31.77265549
Agr,53,24,-0.344216228,0.194029853,0.288888901,27,40,90,44,1.860089779,1.570902109,1.658110142,0.561111093,0.483333319,0.716666639,0.301215291,0.3515625,0.176215276,87.22319031,124.1882324,31.77265549
Agr,55,24,-0.328144938,0.200000003,0.297872335,28,42,96,45,1.41302371,1.464816332,1.36507678,0.716666639,0.594444454,0.833333313,0.322048604,0.379340291,0.189236104,102.9321213,143.342453,35.38960266
Agr,55,24,-0.328144938,0.200000003,0.297872335,28,42,96,45,1.41302371,1.464816332,1.36507678,0.716666639,0.594444454,0.833333313,0.322048604,0.379340291,0.189236104,102.9321213,143.342453,35.38960266
Agr,55,24,-0.328144938,0.200000003,0.297872335,28,42,96,45,1.41302371,1.464816332,1.36507678,0.716666639,0.594444454,0.833333313,0.322048604,0.379340291,0.189236104,102.9321213,143.342453,35.38960266
Agr,53,24,-0.344216228,0.194029853,0.288888901,27,40,90,44,1.860089779,1.570902109,1.658110142,0.561111093,0.483333319,0.716666639,0.301215291,0.3515625,0.176215276,87.22319031,124.1882324,31.77265549
Agr,53,24,-0.344216228,0.194029853,0.288888901,27,40,90,44,1.860089779,1.570902109,1.658110142,0.561111093,0.483333319,0.716666639,0.301215291,0.3515625,0.176215276,87.22319031,124.1882324,31.77265549
Agr,46,20,-0.261176825,0.224489793,0.333333343,19,30,68,36,2.120208263,1.966175556,1.889159203,0.472222209,0.361111104,0.627777755,0.290798604,0.282118052,0.143229172,79.67449188,80.22441101,20.60459709
Agr,46,20,-0.261176825,0.224489793,0.333333343,19,30,68,36,2.120208263,1.966175556,1.889159203,0.472222209,0.361111104,0.627777755,0.290798604,0.282118052,0.143229172,79.67449188,80.22441101,20.60459709
Agr,47,19,0.141411737,0.400000006,0.595041335,18,42,44,24,2.120208263,1.706057072,1.658110142,0.466666669,0.372222215,0.655555546,0.314236104,0.238715276,0.119791664,95.10637665,53.22276688,14.44269943
Agr,46,19,0.189853102,0.424242437,0.631578922,19,47,48,21,2.120208263,1.889159203,1.397991657,0.483333319,0.48888889,0.688888907,0.330729157,0.229166672,0.111111112,107.2386475,46.95540237,11.58029556
Agr,48,20,0.147597745,0.402985066,0.600000024,20,47,46,20,1.966175556,1.416869402,1.427061081,0.449999988,0.366666675,0.655555546,0.341145843,0.227430552,0.109375,122.8282776,45.36270905,9.862657547
Agr,47,19,0.135036349,0.396825403,0.590551198,19,44,46,21,2.04319191,1.889159203,1.599971414,0.283333331,0.322222233,0.711111128,0.325520843,0.241319448,0.116319448,109.8283539,51.40777588,11.32333279
Agr,47,19,0.135036349,0.396825403,0.590551198,19,44,46,21,2.04319191,1.889159203,1.599971414,0.283333331,0.322222233,0.711111128,0.325520843,0.241319448,0.116319448,109.8283539,51.40777588,11.32333279
Agr,47,19,0.135036349,0.396825403,0.590551198,19,44,46,21,2.04319191,1.889159203,1.599971414,0.283333331,0.322222233,0.711111128,0.325520843,0.241319448,0.116319448,109.8283539,51.40777588,11.32333279
Agr,47,19,-0.115747862,0.283018857,0.420560747,19,34,62,28,2.04319191,1.889159203,1.937106133,0.316666663,0.322222233,0.683333337,0.299479157,0.258680552,0.129340276,84.05513763,63.48394775,16.84228134
Agr,51,21,-0.049352646,0.311475396,0.463414639,21,40,53,27,2.197224617,2.120208263,1.812142849,0.400000006,0.361111104,0.716666639,0.314236104,0.268229157,0.129340276,98.52211761,67.04594421,15.4264698
Agr,51,21,-0.049352646,0.311475396,0.463414639,21,40,53,27,2.197224617,2.120208263,1.812142849,0.400000006,0.361111104,0.716666639,0.314236104,0.268229157,0.129340276,98.52211761,67.04594421,15.4264698
Agr,51,21,-0.049352646,0.311475396,0.463414639,21,40,53,27,2.197224617,2.120208263,1.812142849,0.400000006,0.361111104,0.716666639,0.314236104,0.268229157,0.129340276,98.52211761,67.04594421,15.4264698
Agr,49,21,-0.231109977,0.236363634,0.351351351,21,34,62,31,2.04319191,1.860089779,1.812142849,0.444444448,0.383333325,0.716666639,0.296875,0.292534709,0.143229172,80.72357941,83.24582672,20.16007423
Agr,49,21,-0.231109977,0.236363634,0.351351351,21,34,62,31,2.04319191,1.860089779,1.812142849,0.444444448,0.383333325,0.716666639,0.296875,0.292534709,0.143229172,80.72357941,83.24582672,20.16007423
Agr,49,21,-0.231109977,0.236363634,0.351351351,21,34,62,31,2.04319191,1.860089779,1.812142849,0.444444448,0.383333325,0.716666639,0.296875,0.292534709,0.143229172,80.72357941,83.24582672,20.16007423
Agr,53,24,-0.312079608,0.205882356,0.306569338,27,41,84,38,1.519109488,1.860089779,1.475008011,0.655555546,0.544444442,0.777777791,0.319444448,0.355902791,0.170138896,99.12680817,124.9806442,28.28748322
Agr,56,26,-0.328484595,0.200000003,0.29801324,30,45,94,45,0.998872638,1.493885756,1.288060427,0.788888872,0.561111093,0.805555582,0.335069448,0.377604157,0.183159724,109.2230453,140.912323,32.87636948
Agr,57,26,-0.358109623,0.189189196,0.281879187,30,44,96,46,0.683738887,1.368922353,0.516285479,0.888888896,0.666666687,0.944444418,0.340277791,0.388888896,0.184027776,111.3719711,148.4969177,32.644207
Agr,57,26,-0.358109623,0.189189196,0.281879187,30,44,96,46,0.683738887,1.368922353,0.516285479,0.888888896,0.666666687,0.944444418,0.340277791,0.388888896,0.184027776,111.3719711,148.4969177,32.644207
Agr,58,27,-0.372104824,0.184210524,0.274509817,31,45,97,46,0.683738887,1.397991657,0.17441605,0.888888896,0.638888896,0.972222209,0.345486104,0.388020843,0.186631948,115.9974518,145.6042633,33.79524994
Agr,58,28,-0.385498822,0.179487184,0.267515928,32,46,98,47,0.766212225,1.387799978,1.075888991,0.861111104,0.583333313,0.861111104,0.344618052,0.386284709,0.191840276,116.0161438,145.6461334,36.53835297
Agr,58,27,-0.372104824,0.184210524,0.274509817,31,45,97,46,0.683738887,1.397991657,0.17441605,0.888888896,0.638888896,0.972222209,0.345486104,0.388020843,0.186631948,115.9974518,145.6042633,33.79524994
Agr,56,28,-0.300106823,0.210526317,0.313725501,30,46,92,45,0.810313582,1.52295506,0.17441605,0.833333313,0.622222245,0.972222209,0.348958343,0.383680552,0.188368052,115.922699,140.5461273,33.77506638
Agr,58,27,-0.415683597,0.16883117,0.251612902,32,45,98,48,1.658110142,2.120208263,1.320975304,0.616666675,0.497712404,0.74444443,0.316840291,0.349826396,0.166666672,94.6525116,124.671196,28.1019268
Agr,58,27,-0.415683597,0.16883117,0.251612902,32,45,98,48,1.658110142,2.120208263,1.320975304,0.616666675,0.497712404,0.74444443,0.316840291,0.349826396,0.166666672,94.6525116,124.671196,28.1019268
Agr,51,23,-0.258869946,0.225806445,0.335999995,24,38,77,37,2.197224617,2.197224617,1.889159203,0.400000006,0.428758174,0.716666639,0.317708343,0.288194448,0.139756948,97.78735352,81.9429245,19.22175407
Agr,51,23,-0.277506202,0.21875,0.325581402,25,39,80,39,1.966175556,2.197224617,1.658110142,0.472222209,0.434313715,0.627777755,0.313368052,0.302951396,0.144965276,93.34492493,92.34655762,21.55706406
Agr,51,23,-0.021047968,0.323943675,0.482517481,24,47,61,26,2.04319191,2.197224617,2.04319191,0.372222215,0.434313715,0.661111116,0.3359375,0.266493052,0.127604172,110.5382919,65.68870544,15.66213512
Agr,51,23,-0.021047968,0.323943675,0.482517481,24,47,61,26,2.04319191,2.197224617,2.04319191,0.372222215,0.434313715,0.661111116,0.3359375,0.266493052,0.127604172,110.5382919,65.68870544,15.66213512
Agr,45,20,0.115094788,0.387096763,0.575999975,19,43,47,23,2.120208263,2.197224617,1.629040718,0.438888878,0.445424825,0.572222233,0.323784709,0.261284709,0.122395836,102.4133453,62.33237457,14.20141411
Agr,45,19,0.028180199,0.346153855,0.514285743,17,35,49,24,2.120208263,2.04319191,1.735126495,0.411111116,0.534313738,0.600000024,0.305555552,0.264756948,0.128472224,89.40818787,63.88643265,15.87766457
Agr,45,19,0.028180199,0.346153855,0.514285743,17,35,49,24,2.120208263,2.04319191,1.735126495,0.411111116,0.534313738,0.600000024,0.305555552,0.264756948,0.128472224,89.40818787,63.88643265,15.87766457
Agr,51,23,-0.277506202,0.21875,0.325581402,25,39,75,35,1.966175556,2.120208263,1.629040718,0.455555558,0.445424825,0.600000024,0.307291657,0.3046875,0.147569448,88.93125916,92.09181976,21.53349876
Agr,51,23,-0.277506202,0.21875,0.325581402,25,39,75,35,1.966175556,2.120208263,1.629040718,0.455555558,0.445424825,0.600000024,0.307291657,0.3046875,0.147569448,88.93125916,92.09181976,21.53349876
Agr,51,23,-0.277506202,0.21875,0.325581402,25,39,75,35,1.966175556,2.120208263,1.629040718,0.455555558,0.445424825,0.600000024,0.307291657,0.3046875,0.147569448,88.93125916,92.09181976,21.53349876
Agr,57,26,-0.402672529,0.173333332,0.258278131,31,44,96,45,1.658110142,2.014122486,1.229921699,0.622222245,0.447712421,0.716666639,0.322916657,0.354166657,0.169270828,100.8752136,127.7185364,29.25906754
Agr,57,26,-0.402672529,0.173333332,0.258278131,31,44,96,45,1.658110142,2.014122486,1.229921699,0.622222245,0.447712421,0.716666639,0.322916657,0.354166657,0.169270828,100.8752136,127.7185364,29.25906754
Agr,54,24,-0.328144938,0.200000003,0.297872335,28,42,87,40,1.658110142,2.04319191,1.262836695,0.672222197,0.572222233,0.76111114,0.325520843,0.341145843,0.167534724,102.8618393,115.3892212,28.09275055
Agr,57,26,-0.402672529,0.173333332,0.258278131,31,44,96,45,1.658110142,2.014122486,1.229921699,0.622222245,0.447712421,0.716666639,0.322916657,0.354166657,0.169270828,100.8752136,127.7185364,29.25906754
Agr,49,22,-0.176819429,0.258064508,0.384000003,23,39,72,34,2.197224617,1.966175556,1.860089779,0.48888889,0.638888896,0.677777767,0.300347209,0.2890625,0.142361104,89.06127167,79.48287964,19.42150497
Agr,52,24,-0.295220315,0.212121218,0.315789461,26,40,87,41,2.120208263,1.966175556,1.336007357,0.461111099,0.661111116,0.722222209,0.308159709,0.313368052,0.154513896,93.22250366,94.49752045,22.73529816
Agr,52,24,-0.295220315,0.212121218,0.315789461,26,40,87,41,2.120208263,1.966175556,1.336007357,0.461111099,0.661111116,0.722222209,0.308159709,0.313368052,0.154513896,93.22250366,94.49752045,22.73529816
Agr,52,24,-0.268850774,0.222222224,0.331034482,28,44,77,35,2.04319191,1.860089779,1.397991657,0.477777779,0.699999988,0.694444418,0.317708343,0.307291657,0.151909724,99.38336182,90.30739594,22.75996017
Agr,52,24,-0.268850774,0.222222224,0.331034482,28,44,77,35,2.04319191,1.860089779,1.397991657,0.477777779,0.699999988,0.694444418,0.317708343,0.307291657,0.151909724,99.38336182,90.30739594,22.75996017
Agr,52,24,-0.268850774,0.222222224,0.331034482,28,44,77,35,2.04319191,1.860089779,1.397991657,0.477777779,0.699999988,0.694444418,0.317708343,0.307291657,0.151909724,99.38336182,90.30739594,22.75996017
Agr,52,24,-0.187820271,0.25373134,0.377777785,25,42,75,35,1.783073425,1.676987767,1.134027719,0.550000012,0.683333337,0.75,0.323784709,0.311631948,0.153645828,101.3021851,90.00301361,21.55544281
Agr,52,24,-0.187820271,0.25373134,0.377777785,25,42,75,35,1.783073425,1.676987767,1.134027719,0.550000012,0.683333337,0.75,0.323784709,0.311631948,0.153645828,101.3021851,90.00301361,21.55544281
Agr,52,24,-0.187820271,0.25373134,0.377777785,25,42,75,35,1.783073425,1.676987767,1.134027719,0.550000012,0.683333337,0.75,0.323784709,0.311631948,0.153645828,101.3021851,90.00301361,21.55544281
